PC,IIN,EIN
-0.0024368575383345225,4.824288316609254e-06,1.9297153266437016e-05
-0.002436863533338376,4.824272836378365e-06,1.929709134551346e-05
-0.0024368695344676784,4.824257322084723e-06,1.9297029288338893e-05
-0.0024368755415081415,4.824241774817343e-06,1.9296967099269373e-05
-0.002436881554247697,4.824226195624576e-06,1.9296904782498302e-05
-0.002436887572476456,4.824210585517089e-06,1.9296842342068357e-05
-0.002436893595986677,4.824194945470604e-06,1.9296779781882416e-05
-0.0024368996245727327,4.824179276428397e-06,1.929671710571359e-05
-0.002436905658031077,4.824163579303595e-06,1.929665431721438e-05
-0.0024369116961602184,4.8241478549812795e-06,1.9296591419925118e-05
-0.0024369177387606883,4.8241321043204195e-06,1.9296528417281678e-05
-0.002436923785635018,4.824116328155635e-06,1.929646531262254e-05
-0.0024369298365877114,4.824100527298821e-06,1.9296402109195286e-05
-0.0024369358914252187,4.824084702540637e-06,1.929633881016255e-05
