V_E1,V_P1,V_S1,V_V1
0.001789058390271351,-7.099933269960375e-05,-1.995000610610933e-05,0.0
0.001789043115791557,-7.099904864613611e-05,-1.9949938502267005e-05,0.0
0.0017890287705703135,-7.099879198921144e-05,-1.9949874754562705e-05,0.0
0.0017890156216016592,-7.099857747269759e-05,-1.9949815896918357e-05,0.0
0.0017890037806057343,-7.099841172983695e-05,-1.9949762359901144e-05,0.0
0.0017889932040287793,-7.099829328324646e-05,-1.9949713970723497e-05,0.0
0.0017889836930431353,-7.099821254491758e-05,-1.9949669953243098e-05,0.0
0.001788974893547244,-7.099815181621635e-05,-1.9949628927962886e-05,0.0
0.0017889662961656481,-7.099808528788334e-05,-1.994958891203105e-05,0.0
0.0017889572362489903,-7.099797904003367e-05,-1.994954731924103e-05,0.0
0.0017889469552870212,-7.099779445370417e-05,-1.9949501193961995e-05,0.0
0.001788936168107914,-7.099757236173919e-05,-1.994945324381216e-05,0.0
0.0017889257963138586,-7.099735915783577e-05,-1.9949407091599452e-05,0.0
0.0017889162552081875,-7.099717395820671e-05,-1.9949364412346732e-05,0.0
0.001788907773270309,-7.099702739827535e-05,-1.9949326127475013e-05,0.0
0.001788900392155709,-7.099692163267561e-05,-1.9949292404803487e-05,0.0
0.0017888939666959485,-7.099685033525194e-05,-1.9949262658549514e-05,0.0
0.001788888164898666,-7.099679869905937e-05,-1.9949235549328623e-05,0.0
0.0017888824679475762,-7.099674343636349e-05,-1.994920898415451e-05,0.0
0.0017888761702024697,-7.099665277864041e-05,-1.994918011643904e-05,0.0
0.0017888690455254426,-7.099651873993828e-05,-1.9949148006723663e-05,0.0
0.0017888620732017361,-7.099638699825013e-05,-1.9949116589295975e-05,0.0
0.0017888555315767087,-7.099626650438447e-05,-1.9949087035141225e-05,0.0
0.0017888495792883962,-7.099616209001499e-05,-1.9949060015317536e-05,0.0
0.0017888442764686988,-7.0996075542664e-05,-1.994903578499076e-05,0.0
0.001788839584743379,-7.099600560570252e-05,-1.9949014183434485e-05,0.0
0.0017888353672320635,-7.099594797835023e-05,-1.994899463403002e-05,0.0
0.0017888313885482422,-7.099589531567547e-05,-1.9948976144266424e-05,0.0
0.001788827314799269,-7.099583722859524e-05,-1.994895730574047e-05,0.0
