E1,E2,E3,E4,P1,P2,P3,P4,S1,S2,S3,S4,V1,V2,V3,V4
7.692829035312892e-05,0.00012472442727888916,0.000189782992500073,-5.9563602720892656e-06,0.0013386909579788263,0.0008277888669667035,0.0004467537827221997,0.0010964103547242297,0.0005386887851008633,0.00026141123830744764,0.00010848035786806188,8.804466069426374e-05,0.00035701567350524097,-9.769545120959109e-05,0.00012473164426588594,-3.254262990569491e-05
7.674502753035507e-05,0.00012461284302954688,0.0001897226892353281,-5.973870600913844e-06,0.0013384702518018689,0.0008271588926164594,0.00044661865278592755,0.0010963091420978894,0.0005385127496395167,0.0002613120536469112,0.00010841698441449863,8.798345805840672e-05,0.0003564910969142446,-9.832326711203314e-05,0.0001245455367205861,-3.272716694237936e-05
7.656841521185278e-05,0.00012450512273066367,0.0001896643018811627,-5.990699834943513e-06,0.001338255780955985,0.0008265505693070397,0.0004464878032241651,0.001096210531780867,0.000538343753037021,0.000261217344132024,0.00010835598187415032,8.792455344464343e-05,0.0003559850939165977,-9.892764960036742e-05,0.00012436615572004119,-3.290492636744349e-05
7.639826097758867e-05,0.00012440117401014123,0.00018960781036403372,-6.006871681173846e-06,0.0013380476089412336,0.0008259634033878317,0.00044636119533406673,0.0010961146109768616,0.0005381816035910397,0.00026112695322146734,0.00010829728702916951,8.78678801450421e-05,0.00035549716716159715,-9.950935831592744e-05,0.00012419331277617162,-3.307612329259496e-05
7.623437324208417e-05,0.00012430090201960326,0.00018955318893658805,-6.022409237900748e-06,0.0013378457584964016,0.0008253968833384458,0.00044623877647410323,0.0010960214379062167,0.000538026102038556,0.00026104072367867865,0.0001082408350788962,8.781337101868337e-05,0.0003550268163660198,-0.00010006913660351746,0.00012402681898883477,-3.324096833601291e-05
7.607656188603513e-05,0.00012420421019792657,0.00018950040719972945,-6.037334990119465e-06,0.001337650218151939,0.0008248504846117177,0.00044612048253796075,0.0010959310464852038,0.0005378770439918667,0.0002609584986809539,0.00010818656021630375,8.776095889040454e-05,0.00035457354069852215,-0.00010060771115041004,0.00012386648588480004,-3.339966752965851e-05
7.592463879107672e-05,0.00012411100092503855,0.00018944943098028803,-6.051670807643806e-06,0.0013374609478616162,0.0008243236737831954,0.0004460062400804538,0.0010958434503215825,0.0005377342219884264,0.0002608801227350654,0.0001081343961160458,8.771057688417015e-05,0.00035413684081562184,-0.00010112579171074077,0.00012371212612971932,-3.355242224732037e-05
7.577841829009743e-05,0.00012402117608050094,0.0001894002230839623,-6.0654379455859896e-06,0.0013372778838395582,0.0008238159120994839,0.00044589596814256137,0.0010957586461241764,0.000537597427208966,0.00026080544242715196,0.00010808427634614917,8.766215870035942e-05,0.0003537162205943569,-0.0001016240709067844,0.0001235635541296581,-3.3699429151544214e-05
7.56377175439274e-05,0.0001239346375194774,0.00018935274394054117,-6.078657046881155e-06,0.0013371009427119887,0.0008233266585055245,0.0004457895798163611,0.0010956766166104212,0.000537466450910866,0.0002607343070308541,0.00010803613471379796,8.76156388449719e-05,0.00035331118860086066,-0.0001021032240993321,0.00012342058653661806,-3.3840880157729266e-05
7.5502356853851e-05,0.00012385128747702072,0.00018930695215610283,-6.091348146578506e-06,0.0013369300250780718,0.0008228553722202337,0.0004456869835851505,0.001095597332983912,0.0005373410856173456,0.0002606665689943948,0.00010798990555426161,8.757095281763999e-05,0.00035292125932900886,-0.00010256390932005988,0.00012328304267061925,-3.397696241379775e-05
7.537215991819647e-05,0.00012377102891016967,0.00018926280498489018,-6.103530677654104e-06,0.0013367650185612905,0.00082240151492068,0.0004455880844692872,0.0010955207570437521,0.0005372211260974446,0.00026060208432446996,0.00010794552397081411,8.75280372643785e-05,0.0003525459542388785,-0.00010300676725939494,0.0001231507448692939,-3.410785829396073e-05
7.524695404021187e-05,0.0001236937657860952,0.0001892202587318387,-6.115223478129257e-06,0.0013366058004216318,0.0008219645525869814,0.00044549278500416776,0.001095446842978708,0.000537106370166982,0.0002605407128823558,0.0001079029260324422,8.748683010017505e-05,0.00035218480262092525,-0.00010343242130394569,0.00012302351877453138,-3.4233745405211855e-05
