E1,E2,E3,E4,P1,P2,P3,P4,S1,S2,S3,S4,V1,V2,V3,V4
-1.5547988382776243e-05,1.6729398284008003e-05,0.00024156253414348223,-1.4057640856682038e-05,0.0013044168918698849,0.0007955918836900806,1.536782792050114e-05,0.0014799371090734705,0.0007391371375941915,0.0003612122449271475,0.00013074600210986466,0.00010591843968609074,0.00043097250139441335,-8.682708024091167e-05,1.9062442682518417e-05,-1.502290916611324e-06
-1.565985417800089e-05,1.684954064748384e-05,0.00024329847938893878,-1.4158749653208329e-05,0.0013137909362471696,0.0008013092152402034,1.5478141362908185e-05,0.0014905727690233863,0.0007444489292091162,0.000363808129470927,0.0001316856509640604,0.00010667963514416145,0.0004340695612266691,-8.74511412141987e-05,1.9199429827454645e-05,-1.5130927070336934e-06
-1.5763442510511986e-05,1.6960779830882192e-05,0.0002449058512454901,-1.4252374922238209e-05,0.0013224706939134604,0.000806603087939336,1.5580276988984432e-05,0.0015004207168290763,0.0007493673080941299,0.00036621175476923623,0.00013255570836328914,0.00010738445430502256,0.000436937233559714,-8.802898648744175e-05,1.9326270878002416e-05,-1.5230948074313062e-06
-1.5859053797089252e-05,1.7063439288315172e-05,0.0002463893192427852,-1.4338788333129741e-05,0.0013304813796434823,0.0008114888808827364,1.5674531984308154e-05,0.0015095095603169723,0.0007539065619674145,0.00036843010312896717,0.00013335870162216193,0.00010803494460660823,0.0004395838493673758,-8.856229437632578e-05,1.944333432715196e-05,-1.5323262527369463e-06
-1.5947144775011107e-05,1.7158010900212496e-05,0.00024775598357892447,-1.4418402913018623e-05,0.001337861333851747,0.0008159899788083125,1.576135830646019e-05,0.001517882798410563,0.0007580884159780429,0.0003704737914323124,0.0001340984736056397,0.00010863421923229075,0.00044202207623830617,-8.905361679062572e-05,1.95511804752927e-05,-1.5408311882865527e-06
-1.602859019011273e-05,1.724543687440343e-05,0.0002490194437508488,-1.449200968302863e-05,0.0013446839928400408,0.0008201511724295347,1.5841621702130552e-05,0.001525623746829875,0.0007619544818273791,0.00037236315488319726,0.00013478238478637058,0.00010918824103144143,0.0004442761772796838,-8.950784152667028e-05,1.965088249703807e-05,-1.5486941637938058e-06
-1.6103894655183715e-05,1.7326260488409536e-05,0.0002501875426763731,-1.4560064933763415e-05,0.0013509917074272673,0.0008239982926193727,1.5915821289103968e-05,0.0015327804546314998,0.0007655287571305607,0.0003741099209416584,0.00013541468004209782,0.0001097004488502526,0.00044636014509686614,-8.992778749585545e-05,1.9743059305276765e-05,-1.5559639462034201e-06
-1.6173515860390323e-05,1.7400974465964893e-05,0.0002512673936602593,-1.4622982522258238e-05,0.0013568228886108728,0.0008275547672352583,1.5984409733638346e-05,0.001539396501031468,0.000768833007062944,0.00037572472609627287,0.00013599920936793725,0.00011017396163089101,0.00044828667058270666,-9.031601138597519e-05,1.9828272236446643e-05,-1.5626847667160072e-06
-1.623788014605217e-05,1.7470037759504677e-05,0.00025226562257564555,-1.468114795490129e-05,0.001362213315342831,0.0008308424187663703,1.6047808673394433e-05,0.0015455124790867134,0.0007718875053905997,0.00037721747799523,0.00013653955895102137,0.00011061168459736532,0.0004500675750006159,-9.067489470068713e-05,1.990704416150678e-05,-1.5688978262270113e-06
-1.6297382502642173e-05,1.7533875550165206e-05,0.00025318836786404527,-1.4734918387433696e-05,0.001367196134529646,0.0008338814643336356,1.610640871743579e-05,0.0015511659956950784,0.0007747110344703142,0.0003785973554463314,0.00013703905117049963,0.00011101630925552602,0.0004517138099845614,-9.10066437595126e-05,1.997985948593752e-05,-1.57464129532671e-06
-1.6352386570786587e-05,1.7592879247783884e-05,0.0002540412805353477,-1.4784622624949522e-05,0.0013718018610323485,0.0008366905156897275,1.6160569446228918e-05,0.0015563916715953102,0.0007773208852495868,0.0003798728084169913,0.00013750074459753801,0.00011139031339306577,0.00045323545753906796,-9.131328969783664e-05,2.0047164149740465e-05,-1.5799503143002146e-06
-1.6403224641265003e-05,1.764740649089924e-05,0.00025482952416781834,-1.4830561121895773e-05,0.001376058377666498,0.0008392865792190692,1.6210619411643242e-05,0.0015612211413670628,0.0007797328572666338,0.0003810515580342367,0.00013792743399531927,0.00011173596107951869,0.0004546417300392171,-9.159668846690796e-05,2.0109365627438475e-05,-1.584856993127469e-06
-1.6450197655010347e-05,1.769778114675091e-05,0.00025555777490809733,-1.4873005982072385e-05,0.0013799909352021813,0.0008416850559378284,1.6256856136951028e-05,0.0015656830534308973,0.0007819612586503843,0.0003821405965847066,0.00013832165031904287,0.00011205530266626102,0.0004559409702306476,-9.185852083383903e-05,2.016683292807565e-05,-1.5893904114832501e-06
-1.649357520310885e-05,1.774429331127965e-05,0.00025623022147120154,-1.4912200958632241e-05,0.0013836221523640146,0.0008438997414939221,1.6299546116827407e-05,0.0015698030700482804,0.0007840189061204827,0.0003831461875146528,0.00013868566071592508,0.00011235017478651083,0.0004571406512295556,-9.210029238160595e-05,2.0219896595217355e-05,-1.5935766187371685e-06
-1.653359552680009e-05,1.7787199309127332e-05,0.0002568505651405228,-1.4948361454081147e-05,0.001386972015831141,0.0008459428261670149,1.6338924817350412e-05,0.0015736038673215857,0.0007859171249872884,0.00038407386542993954,0.0001390214685251988,0.00011262220035532813,0.0004582473765226934,-9.232333350904856e-05,2.0268848706950187e-05,-1.5974386339536676e-06
-1.6570465517477006e-05,1.7826721693636935e-05,0.00025742201976782934,-1.4981674520277856e-05,0.0013900578802372343,0.0008478248948685183,1.6375196676000987e-05,0.0015771051351940917,0.0007876657491518754,0.00038492843609604354,0.0001393308132781137,0.00011287278856961462,0.00045926687996737143,-9.252879943087034e-05,2.031394287588203e-05,-1.6009964458920243e-06
-1.660436071668578e-05,1.7863049246852556e-05,0.0002579473117732646,-1.501229885843406e-05,0.0013928944681704928,0.0008495549271415909,1.640853510166293e-05,0.0015803235774499835,0.000789273121106032,0.00038571397643805377,0.00013961517069793625,0.00011310313490811413,0.0004602040257914566,-9.271767017763855e-05,2.0355394249142e-05,-1.6042670130063482e-06
-1.6635428108994854e-05,1.7896339990255844e-05,0.00025842872358916146,-1.504036734512673e-05,0.0013954941047617873,0.0008511404402439077,1.643908524117197e-05,0.0015832731778594722,0.0007907462248563114,0.00038643389949993124,0.00013987577621172724,0.00011331424017934366,0.00046106288610181723,-9.289076620864963e-05,2.0393382936785572e-05,-1.6072645334766964e-06
-1.66640141356155e-05,1.792696693855852e-05,0.0002588716400337982,-1.5066193251791325e-05,0.0013978858673990375,0.0008525991691702548,1.6467189787839006e-05,0.0015859869259871003,0.0007921015366941258,0.0003870962571652453,0.00014011554425848372,0.00011350846543428894,0.00046185306798201365,-9.30500229279793e-05,2.0428333877010378e-05,-1.610022489345145e-06
-1.6690398372128425e-05,1.7955230903509085e-05,0.000259280404675981,-1.5090029353340936e-05,0.001400093210870281,0.000853945419524253,1.64931250508134e-05,0.001588491432583004,0.000793352347032484,0.0003877075444241403,0.000140336825780326,0.00011368771520241816,0.00046258232076844534,-9.319700158001284e-05,2.046058983788879e-05,-1.6125678935876428e-06
-1.6714720634412813e-05,1.7981282035028588e-05,0.0002596571870867321,-1.5112002018784855e-05,0.00140212785077551,0.0008551863368132849,1.6517028894507214e-05,0.0015907999900398036,0.0007945052945349391,0.00038827100559674847,0.00014054079514949863,0.00011385294082313894,0.000463254515145099,-9.333248211504136e-05,2.049032202505218e-05,-1.6149142463573526e-06
-1.67371156710467e-05,1.8005265049571776e-05,0.0002600040782848825,-1.5132233038546886e-05,0.001404001078533323,0.0008563288078295906,1.6539034196337018e-05,0.0015929254094668045,0.0007955667774963396,0.00038878976753457356,0.0001407285842156537,0.00011400505918990531,0.0004638733816536616,-9.345721624078973e-05,2.051769544543591e-05,-1.617074558810595e-06
-1.6757713163306942e-05,1.8027319230127184e-05,0.00026032309073707245,-1.515083962446535e-05,0.0014057237613809247,0.0008573794606502693,1.655926884672359e-05,0.0015948800206900004,0.0007965429538428292,0.00038926683962049085,0.00014090128230585098,0.00011414495275021764,0.0004644425106935196,-9.35719274224164e-05,2.054286890727934e-05,-1.6190613531068485e-06
-1.677663772516918e-05,1.8047578426217143e-05,0.0002606161583577506,-1.5167934409793082e-05,0.0014073063423741246,0.0008583446646372775,1.6577855749092187e-05,0.0015966756722520699,0.0007974397411318462,0.0003897051137687477,0.00014105993622455762,0.00011427346950562296,0.0004649653525217603,-9.367731088251349e-05,2.0565995020125885e-05,-1.6208866624087496e-06
