background_input/bI_definition/backgrndI_strengths,E3b,PV3b,SST3b,VIP3b,thalE,thalI,stability,bifurcation
-3.9461314935,1.1480079988799985,25.141428227879995,-2.3666603668200006,-7.1274956656,0.0,0.0,True,RG
-3.9468949322,1.1479672663800007,25.141212713479998,-2.36670260081,-7.1275953696,0.0,0.0,True,RG
-3.947658369,1.147926532080001,25.14099719448,-2.36674483506,-7.1276950734,0.0,0.0,True,RG
-3.9484218039,1.1478857948800008,25.140781669379997,-2.36678707028,-7.127794777500001,0.0,0.0,True,RG
-3.9491852369,1.1478450570800007,25.14056613838,-2.3668293076599998,-7.127894481299999,0.0,0.0,True,RG
-3.9499486681,1.1478043182799995,25.140350601679998,-2.366871544900001,-7.1279941852999995,0.0,0.0,True,RG
-3.9507120973,1.147763576779999,25.14013505988,-2.366913782510001,-7.1280938894,0.0,0.0,True,RG
-3.9514755246,1.1477228335799998,25.139919512180004,-2.36695602187,-7.1281935933,0.0,0.0,True,RG
-3.95223895,1.1476820893800008,25.13970395858,-2.3669982625000006,-7.128293297399999,0.0,0.0,True,RG
-3.9530023735,1.1476413433799997,25.139488399079998,-2.36704050319,-7.128393001399999,0.0,0.0,True,RG
-3.9537657952,1.1476005957800002,25.139272834779995,-2.3670827448500007,-7.1284927057,0.0,0.0,True,RG
-3.9545292149,1.1475598461799996,25.139057264479995,-2.3671249875700004,-7.1285924096999995,0.0,0.0,True,RG
-3.9552926327,1.1475190948799996,25.138841688379998,-2.36716723135,-7.1286921139,0.0,0.0,True,RG
-3.9560560486,1.1474783417800014,25.13862610738,-2.3672094761899993,-7.128791818100001,0.0,0.0,True,RG
-3.9568194627,1.1474375878799985,25.13841051938,-2.3672517210899993,-7.1288915224,0.0,0.0,True,RG
-3.9575828748,1.1473968320799999,25.138194927379995,-2.3672939681599994,-7.1289912267,0.0,0.0,True,RG
-3.958346285,1.1473560745799993,25.137979328680004,-2.36733621509,-7.129090931,0.0,0.0,True,RG
-3.9591096934,1.1473153152799993,25.137763724080003,-2.3673784632799997,-7.1291906353000005,0.0,0.0,True,RG
-3.9598730998,1.1472745540800002,25.137548114380003,-2.3674207125400004,-7.129290339700001,0.0,0.0,True,RG
-3.9606365043,1.147233791079999,25.137332498979998,-2.3674629627499986,-7.129390044000001,0.0,0.0,True,RG
-3.961399907,1.1471930274800013,25.13711687858,-2.3675052140299995,-7.1294897485,0.0,0.0,True,RG
-3.9621633077,1.1471522609800004,25.136901251380003,-2.367547465369999,-7.1295894528999995,0.0,0.0,True,RG
-3.9629267065,1.1471114934799989,25.13668561908,-2.36758971878,-7.1296891574000005,0.0,0.0,True,RG
-3.9636901035,1.1470707243800005,25.136469982079998,-2.367631972249999,-7.1297888619,0.0,0.0,True,RG
-3.9644534985,1.1470299534799993,25.136254338079997,-2.36767422688,-7.129888566400002,0.0,0.0,True,RG
-3.9652168916,1.1469891808800006,25.136038689179994,-2.3677164823699997,-7.129988270899999,0.0,0.0,True,RG
-3.9659802828,1.146948407180001,25.135823034279998,-2.367758738019999,-7.1300879756,0.0,0.0,True,RG
-3.9667436722,1.14690763078,25.135607373679996,-2.3678009957399992,-7.130187680200001,0.0,0.0,True,RG
-3.9675070596,1.1468668537799998,25.135391707179995,-2.36784325362,-7.1302873847,0.0,0.0,True,RG
-3.9682704451,1.1468260747800003,25.135176035679994,-2.36788551346,-7.130387089399999,0.0,0.0,True,RG
-3.9690338288,1.1467852939800007,25.134960358179995,-2.367927773360001,-7.130486794099999,0.0,0.0,True,RG
-3.9697972105,1.1467445114800001,25.13474467588,-2.3679700342299994,-7.1305864988,0.0,0.0,True,RG
-3.9705605903,1.14670372708,25.13452898668,-2.36801229536,-7.130686203600001,0.0,0.0,True,RG
-3.9713239682,1.1466629420800007,25.134313292679995,-2.36805455835,-7.1307859083,0.0,0.0,True,RG
-3.9720873443,1.1466221551800004,25.134097592679996,-2.368096821510001,-7.130885613199999,0.0,0.0,True,RG
-3.9728507184,1.1465813653800008,25.133881886679998,-2.3681390868200003,-7.130985317899999,0.0,0.0,True,RG
-3.9736140906,1.14654057468,25.13366617588,-2.368181352,-7.131085022800001,0.0,0.0,True,RG
-3.9743774609,1.1464997824799998,25.13345045938,-2.3682236182400005,-7.131184727600001,0.0,0.0,True,RG
-3.9751408293,1.1464589891799981,25.133234736579997,-2.3682658857499996,-7.131284432499999,0.0,0.0,True,RG
-3.9759041958,1.1464181932800002,25.133019008179993,-2.36830815311,-7.1313841374999996,0.0,0.0,True,RG
-3.9766675604,1.1463773955799996,25.132803274779995,-2.3683504226400007,-7.1314838425,0.0,0.0,True,RG
-3.9774309231,1.1463365969799997,25.132587535479995,-2.3683926922300014,-7.131583547400001,0.0,0.0,True,RG
-3.978194284,1.146295796679999,25.132371790179995,-2.3684349638799995,-7.131683252499999,0.0,0.0,True,RG
-3.9789576428,1.1462549945799987,25.132156040179996,-2.3684772355000003,-7.1317829576,0.0,0.0,True,RG
-3.9797209998,1.146214190580001,25.131940283179997,-2.36851950818,-7.1318826626,0.0,0.0,True,RG
-3.9804843549,1.1461733847799993,25.131724521279995,-2.368561781120001,-7.1319823678,0.0,0.0,True,RG
-3.9812477081,1.1461325782800003,25.131508753579993,-2.3686040558200006,-7.1320820729,0.0,0.0,True,RG
-3.9820110594,1.1460917688800003,25.13129298078,-2.3686463318899995,-7.132181778,0.0,0.0,True,RG
-3.9827744088,1.146050958780001,25.13107720118,-2.368688607819999,-7.132281483200001,0.0,0.0,True,RG
-3.9835377563,1.1460101467800003,25.130861416580004,-2.368730884909999,-7.1323811885,0.0,0.0,True,RG
-3.9843011018,1.1459693331799998,25.13064562728,-2.3687731628599993,-7.1324808936,0.0,0.0,True,RG
-3.9850644455,1.145928517479999,25.130429830879997,-2.3688154421699994,-7.1325805991,0.0,0.0,True,RG
-3.9858277873,1.1458877011800006,25.13021402978,-2.36885772235,-7.132680304400001,0.0,0.0,True,RG
-3.9865911271,1.1458468819800012,25.129998222779996,-2.368900002590001,-7.132780009499999,0.0,0.0,True,RG
-3.9873544651,1.14580606208,25.129782409780002,-2.3689422848899993,-7.132879715,0.0,0.0,True,RG
-3.9881178011,1.145765239379999,25.129566591880003,-2.368984567360001,-7.1329794203,0.0,0.0,True,RG
-3.9888811353,1.1457244157799993,25.12935076698,-2.369026850889999,-7.133079125799999,0.0,0.0,True,RG
-3.9896444675,1.1456835904799991,25.12913493738,-2.3690691353800006,-7.133178831299999,0.0,0.0,True,RG
-3.9904077978,1.1456427642800004,25.12891910168,-2.3691114209299995,-7.1332785368,0.0,0.0,True,RG
-3.9911711263,1.14560193538,25.12870326128,-2.3691537065399997,-7.133378242199999,0.0,0.0,True,RG
-3.9919344528,1.14556110448,25.12848741488,-2.369195994219999,-7.133477947900001,0.0,0.0,True,RG
-3.9926977774,1.1455202730799994,25.12827156258,-2.369238281859999,-7.1335776532,0.0,0.0,True,RG
-3.9934611001,1.14547943968,25.12805570438,-2.3692805707599995,-7.1336773589,0.0,0.0,True,RG
-3.9942244209,1.1454386045799996,25.127839840280004,-2.3693228606200005,-7.133777064499999,0.0,0.0,True,RG
-3.9949877398,1.14539776758,25.127623971279995,-2.3693651516500003,-7.133876770199999,0.0,0.0,True,RG
-3.9957510568,1.14535692898,25.127408096379995,-2.36940744354,-7.133976475800001,0.0,0.0,True,RG
-3.9965143719,1.14531608948,25.12719221558,-2.3694497365899996,-7.134076181600001,0.0,0.0,True,RG
-3.9972776851,1.1452752469799998,25.126976329879998,-2.3694920297000004,-7.134175887299999,0.0,0.0,True,RG
-3.9980409963,1.1452344039799995,25.12676043838,-2.3695343237799995,-7.134275593,0.0,0.0,True,RG
-3.9988043057,1.1451935589799989,25.126544540780003,-2.369576619119999,-7.1343752989,0.0,0.0,True,RG
-3.9995676132,1.145152712180001,25.12632863738,-2.3696189153200002,-7.1344750046000005,0.0,0.0,True,RG
-4.0003309187,1.145111863679999,25.126112728179997,-2.3696612126800005,-7.134574710499999,0.0,0.0,True,RG
-4.0010942224,1.1450710133799988,25.125896813980003,-2.3697035111,-7.1346744164,0.0,0.0,True,RG
-4.0018575241,1.145030161280001,25.12568089398,-2.3697458095900004,-7.1347741222000005,0.0,0.0,True,RG
-4.0026208239,1.1449893084799996,25.12546496798,-2.36978811004,-7.134873828099999,0.0,0.0,True,RG
-4.0033841218,1.1449484536800014,25.12524903708,-2.3698304105500014,-7.134973533999999,0.0,0.0,True,RG
-4.0041474179,1.1449075971799996,25.125033100379994,-2.3698727121299994,-7.13507324,0.0,0.0,True,RG
-4.004910712,1.1448667388799993,25.124817157779997,-2.36991501487,-7.135172946,0.0,0.0,True,RG
-4.0056740042,1.1448258786800005,25.12460120898,-2.369957318660001,-7.135272652,0.0,0.0,True,RG
-4.0064372944,1.1447850167799998,25.124385254579998,-2.36999962253,-7.1353723581,0.0,0.0,True,RG
-4.0072005828,1.144744153079999,25.12416929528,-2.3700419283499996,-7.1354720642,0.0,0.0,True,RG
-4.0079638693,1.1447032885800015,25.123953330079996,-2.37008423414,-7.1355717701,0.0,0.0,True,RG
-4.0087271538,1.1446624222800004,25.123737358879993,-2.3701265410800003,-7.135671476400001,0.0,0.0,True,RG
-4.0094904365,1.1446215541800009,25.12352138178,-2.3701688491999993,-7.135771182599999,0.0,0.0,True,RG
-4.0102537172,1.1445806842799993,25.12330539998,-2.37021115827,-7.1358708887,0.0,0.0,True,RG
-4.0110169961,1.1445398124799993,25.123089411979997,-2.3702534685,-7.135970595,0.0,0.0,True,RG
-4.011780273,1.144498938979999,25.12287341818,-2.3702957797000006,-7.1360703013,0.0,0.0,True,RG
-4.012543548,1.1444580637799997,25.12265741958,-2.3703380909600003,-7.1361700075000005,0.0,0.0,True,RG
-4.0133068211,1.144417187680001,25.122441413980003,-2.3703804032799995,-7.1362697139,0.0,0.0,True,RG
-4.0140700923,1.144376309780001,25.12222540358,-2.3704227166700003,-7.136369420199999,0.0,0.0,True,RG
-4.0148333616,1.1443354299799993,25.12200938728,-2.370465031120001,-7.136469126600001,0.0,0.0,True,RG
-4.0155966289,1.14429454858,25.12179336598,-2.37050734663,-7.1365688329,0.0,0.0,True,RG
-4.0163598944,1.1442536652800006,25.121577337879994,-2.3705496630999994,-7.1366685394,0.0,0.0,True,RG
-4.017123158,1.1442127802800008,25.121361304780002,-2.370591979730001,-7.1367682459,0.0,0.0,True,RG
-4.0178864196,1.144171894380001,25.121145265879996,-2.3706342984300006,-7.136867952399999,0.0,0.0,True,RG
-4.0186496793,1.1441310056799991,25.120929221079997,-2.37067661719,-7.136967658799999,0.0,0.0,True,RG
-4.0194129371,1.1440901161799981,25.120713171379997,-2.3707189368099995,-7.1370673653,0.0,0.0,True,RG
-4.0201761931,1.1440492249799994,25.120497115779994,-2.370761257690001,-7.1371670719,0.0,0.0,True,RG
-4.020939447,1.1440083318800005,25.120281054279992,-2.370803579640001,-7.137266778400002,0.0,0.0,True,RG
-4.0217026991,1.14396743698,25.12006498678,-2.370845901539999,-7.137366485099999,0.0,0.0,True,RG
-4.0224659493,1.1439265402800005,25.119848913480002,-2.370888225510001,-7.1374661918,0.0,0.0,True,RG
-4.0232291976,1.1438856427799986,25.119632835279997,-2.3709305496500006,-7.137565898399998,0.0,0.0,True,RG
-4.0239924439,1.143844742679999,25.119416751179994,-2.3709728747399996,-7.1376656052000005,0.0,0.0,True,RG
-4.0247556884,1.1438038415799994,25.119200661179995,-2.3710152018999993,-7.1377653118,0.0,0.0,True,RG
-4.0255189309,1.1437629387800003,25.11898456618,-2.3710575282199997,-7.1378650185999994,0.0,0.0,True,RG
-4.0262821715,1.1437220340799983,25.118768465379993,-2.3710998566000003,-7.1379647255,0.0,0.0,True,RG
-4.0270454102,1.1436811276799999,25.118552357779997,-2.37114218584,-7.1380644323,0.0,0.0,True,RG
-4.027808647,1.143640219480001,25.118336246280005,-2.3711845152499995,-7.1381641391,0.0,0.0,True,RG
-4.0285718818,1.1435993093799997,25.11812012768,-2.37122684672,-7.138263846,0.0,0.0,True,RG
-4.0293351148,1.1435583984800006,25.117904004280003,-2.3712691782500004,-7.1383635529,0.0,0.0,True,RG
-4.0300983459,1.1435174859799995,25.117687873979996,-2.37131151084,-7.138463259800001,0.0,0.0,True,RG
-4.030861575,1.1434765705799992,25.117471738879996,-2.3713538443900006,-7.1385629665999994,0.0,0.0,True,RG
-4.0316248022,1.1434356542799995,25.11725559878,-2.37139617811,-7.138662673600001,0.0,0.0,True,RG
-4.0323880275,1.1433947372799997,25.11703945178,-2.3714385138900003,-7.1387623806999985,0.0,0.0,True,RG
-4.0331512509,1.1433538175799989,25.11682329998,-2.37148084963,-7.138862087700001,0.0,0.0,True,RG
-4.0339144724,1.1433128958800005,25.11660714218,-2.371523187540001,-7.1389617947,0.0,0.0,True,RG
-4.034677692,1.14327197348,25.116390978580004,-2.3715655254000003,-7.1390615018,0.0,0.0,True,RG
-4.0354409096,1.1432310482800003,25.116174809979995,-2.3716078643300005,-7.139161208999999,0.0,0.0,True,RG
-4.0362041253,1.1431901222799996,25.115958634579997,-2.3716502044200003,-7.139260916000001,0.0,0.0,True,RG
-4.0369673392,1.1431491944799996,25.115742454179998,-2.3716925445799997,-7.1393606232,0.0,0.0,True,RG
-4.0377305511,1.1431082648800004,25.115526268879997,-2.3717348865899996,-7.1394603304,0.0,0.0,True,RG
-4.0384937611,1.14306733348,25.115310076679997,-2.3717772289699997,-7.139560037800001,0.0,0.0,True,RG
-4.0392569691,1.1430264013800002,25.115093879780005,-2.371819573110001,-7.139659744899999,0.0,0.0,True,RG
-4.0400201753,1.1429854664799994,25.11487767578,-2.3718619173099995,-7.1397594521,0.0,0.0,True,RG
-4.0407833796,1.1429445305800012,25.114661466979996,-2.37190426277,-7.139859159499999,0.0,0.0,True,RG
-4.0415465819,1.14290359308,25.114445253379998,-2.3719466091999992,-7.1399588668,0.0,0.0,True,RG
-4.0423097823,1.1428626536799997,25.11422903258,-2.37198895569,-7.1400585742,0.0,0.0,True,RG
-4.0430729808,1.14282171248,25.114012807180004,-2.37203130424,-7.1401582816,0.0,0.0,True,RG
-4.0438361774,1.1427807696799992,25.113796575680002,-2.372073652849999,-7.140257989000001,0.0,0.0,True,RG
-4.0445993721,1.142739824879999,25.11358033838,-2.372116002530001,-7.140357696500001,0.0,0.0,True,RG
-4.0453625648,1.1426988782799996,25.113364096279998,-2.37215835417,-7.140457403999999,0.0,0.0,True,RG
-4.0461257556,1.142657930980001,25.11314784718,-2.372200705970001,-7.1405571115000015,0.0,0.0,True,RG
-4.0468889446,1.1426169819800012,25.112931593179997,-2.3722430577300013,-7.1406568189,0.0,0.0,True,RG
-4.0476521316,1.1425760308800004,25.112715333380002,-2.372285411549999,-7.140756526500001,0.0,0.0,True,RG
-4.0484153167,1.142535078180001,25.112499067479995,-2.3723277665399998,-7.1408562343,0.0,0.0,True,RG
-4.0491784998,1.1424941237800008,25.11228279698,-2.372370121490001,-7.1409559416000015,0.0,0.0,True,RG
-4.0499416811,1.1424531673799994,25.112066520179997,-2.3724124775999997,-7.141055649399999,0.0,0.0,True,RG
-4.0507048604,1.1424122093800004,25.111850237779993,-2.372454834570001,-7.1411553571,0.0,0.0,True,RG
-4.0514680378,1.1423712504800005,25.111633949479998,-2.37249719271,-7.141255064700001,0.0,0.0,True,RG
-4.0522312133,1.1423302896800003,25.11141765518,-2.3725395519999997,-7.1413547725,0.0,0.0,True,RG
-4.0529943869,1.1422893261800007,25.11120135608,-2.372581912260001,-7.1414544803,0.0,0.0,True,RG
-4.0537575586,1.14224836178,25.110985050980005,-2.3726242724800013,-7.141554188100001,0.0,0.0,True,RG
-4.0545207283,1.1422073958800012,25.110768739979996,-2.3726666348700007,-7.141653895799999,0.0,0.0,True,RG
-4.0552838962,1.1421664289799995,25.110552423380003,-2.372708997210001,-7.141753603700001,0.0,0.0,True,RG
-4.0560470621,1.14212545928,25.11033610158,-2.372751360720001,-7.1418533116,0.0,0.0,True,RG
-4.0568102261,1.1420844878800007,25.110119773879997,-2.3727937252899993,-7.1419530195,0.0,0.0,True,RG
-4.0575733881,1.142043515580001,25.109903440480004,-2.3728360909300004,-7.142052727300001,0.0,0.0,True,RG
-4.0583365483,1.1420025415799993,25.109687100980004,-2.372878456520001,-7.1421524353,0.0,0.0,True,RG
-4.0590997065,1.1419615656800002,25.109470755580002,-2.3729208242799995,-7.1422521433,0.0,0.0,True,RG
-4.0598628628,1.141920588079998,25.109254405479998,-2.372963192000001,-7.142351851200001,0.0,0.0,True,RG
-4.0606260172,1.1418796085799996,25.10903804948,-2.3730055608800003,-7.1424515592999995,0.0,0.0,True,RG
-4.0613891697,1.1418386273800007,25.108821687480006,-2.37304793162,-7.1425512674,0.0,0.0,True,RG
-4.0621523203,1.141797644379998,25.108605319479995,-2.3730903025299996,-7.1426509755000005,0.0,0.0,True,RG
-4.0629154689,1.1417566605799998,25.10838894578,-2.37313267359,-7.1427506835,0.0,0.0,True,RG
-4.0636786156,1.1417156750799986,25.108172567080004,-2.3731750466199992,-7.142850391699999,0.0,0.0,True,RG
-4.0644417604,1.1416746865800007,25.107956182679995,-2.3732174206199996,-7.1429500999,0.0,0.0,True,RG
-4.0652049033,1.1416336973799992,25.107739792180002,-2.3732597947700005,-7.143049808000001,0.0,0.0,True,RG
-4.0659680443,1.1415927063800002,25.107523396779996,-2.3733021699899997,-7.1431495163,0.0,0.0,True,RG
-4.0667311833,1.1415517145799992,25.107306994580004,-2.3733445461699993,-7.1432492245,0.0,0.0,True,RG
-4.0674943204,1.1415107200799997,25.107090587379993,-2.37338692341,-7.1433489328,0.0,0.0,True,RG
-4.0682574556,1.1414697236800009,25.10687417428,-2.3734293018100017,-7.143448641099999,0.0,0.0,True,RG
-4.0690205889,1.1414287264800003,25.106657755379995,-2.3734716812700007,-7.1435483495000005,0.0,0.0,True,RG
-4.0697837203,1.1413877274799995,25.106441331579997,-2.3735140607,-7.1436480579,0.0,0.0,True,RG
-4.0705468497,1.1413467267800002,25.106224900979996,-2.3735564421899995,-7.143747766200001,0.0,0.0,True,RG
-4.0713099772,1.1413057241799989,25.10600846518,-2.373598823740001,-7.1438474746,0.0,0.0,True,RG
-4.0720731028,1.1412647198799992,25.10579202378,-2.373641206450001,-7.1439471832,0.0,0.0,True,RG
-4.0728362265,1.1412237136800012,25.10557557648,-2.373683590130001,-7.1440468915999995,0.0,0.0,True,RG
-4.0735993482,1.1411827057800001,25.105359124080003,-2.3737259748699997,-7.1441466,0.0,0.0,True,RG
-4.074362468,1.1411416971799992,25.105142665079995,-2.3737683595699997,-7.1442463085,0.0,0.0,True,RG
-4.075125586,1.1411006866799989,25.10492620088,-2.3738107464300002,-7.144346017100001,0.0,0.0,True,RG
-4.0758887019,1.141059673380001,25.10470973198,-2.3738531333500013,-7.144445725599999,0.0,0.0,True,RG
-4.076651816,1.1410186591799991,25.104493256079998,-2.3738955222400007,-7.1445454343,0.0,0.0,True,RG
-4.0774149281,1.1409776432799983,25.104276774279995,-2.3739379112899988,-7.144645143,0.0,0.0,True,RG
-4.0781780384,1.1409366257799989,25.10406028768,-2.373980301300001,-7.1447448517000005,0.0,0.0,True,RG
-4.0789411466,1.1408956071799994,25.10384379528,-2.3740226923699996,-7.1448445603,0.0,0.0,True,RG
-4.079704253,1.1408545857799997,25.10362729668,-2.374065083709999,-7.144944269099999,0.0,0.0,True,RG
-4.0804673575,1.1408135638799997,25.103410793280002,-2.3741074768,-7.1450439779,0.0,0.0,True,RG
-4.08123046,1.1407725390799996,25.103194283279997,-2.37414987006,-7.1451436865,0.0,0.0,True,RG
-4.0819935606,1.1407315132799993,25.102977768179997,-2.3741922653799996,-7.145243395400001,0.0,0.0,True,RG
-4.0827566593,1.1406904858799989,25.102761247080004,-2.37423466077,-7.1453431042,0.0,0.0,True,RG
-4.083519756,1.1406494566799998,25.10254472018,-2.374277057210001,-7.145442813000001,0.0,0.0,True,RG
-4.0842828508,1.1406084256800009,25.10232818848,-2.3743194546199993,-7.145542522,0.0,0.0,True,RG
-4.0850459437,1.1405673937799998,25.10211164968,-2.37436185229,-7.145642230899999,0.0,0.0,True,RG
-4.0858090347,1.1405263591799994,25.10189510608,-2.374404251820001,-7.145741939800001,0.0,0.0,True,RG
-4.0865721238,1.1404853237799981,25.101678556679996,-2.3744466514100004,-7.1458416488,0.0,0.0,True,RG
-4.0873352109,1.1404442856800001,25.101462001379993,-2.37448905307,-7.1459413576,0.0,0.0,True,RG
-4.0880982961,1.14040324658,25.101245441079993,-2.3745314548899996,-7.1460410668000005,0.0,0.0,True,RG
-4.0888613794,1.1403622057799998,25.10102887398,-2.3745738576600006,-7.1461407759,0.0,0.0,True,RG
-4.0896244608,1.1403211633799994,25.100812301979996,-2.3746162615100013,-7.146240484900001,0.0,0.0,True,RG
-4.0903875402,1.1402801189799998,25.100595724079994,-2.374658665410001,-7.146340194,0.0,0.0,True,RG
-4.0911506177,1.140239073780001,25.100379140180003,-2.374701071479999,-7.1464399032,0.0,0.0,True,RG
-4.0919136933,1.14019802578,25.100162551479993,-2.3747434784999997,-7.1465396123,0.0,0.0,True,RG
-4.0926767669,1.1401569770799997,25.099945955879996,-2.37478588549,-7.1466393216,0.0,0.0,True,RG
-4.0934398387,1.1401159264800003,25.099729355479997,-2.3748282936500003,-7.1467390307,0.0,0.0,True,RG
-4.0942029085,1.1400748733800006,25.09951274907999,-2.37487070276,-7.146838739900001,0.0,0.0,True,RG
-4.0949659764,1.1400338190800006,25.09929613678,-2.374913113040001,-7.1469384493,0.0,0.0,True,RG
-4.0957290423,1.1399927631799995,25.09907951968,-2.3749555242800002,-7.147038158500001,0.0,0.0,True,RG
-4.0964921063,1.1399517064800013,25.09886289658,-2.3749979356799997,-7.1471378679,0.0,0.0,True,RG
-4.0972551684,1.1399106469799989,25.098646266580005,-2.37504034894,-7.147237577200001,0.0,0.0,True,RG
-4.0980182286,1.139869585780001,25.098429631779997,-2.37508276246,-7.147337286600001,0.0,0.0,True,RG
-4.0987812869,1.13982852358,25.098212992079997,-2.3751251779499993,-7.147436996099999,0.0,0.0,True,RG
-4.0995443432,1.1397874597799993,25.097996345379997,-2.3751675934999996,-7.1475367055,0.0,0.0,True,RG
-4.1003073976,1.1397463941800017,25.097779693879996,-2.3752100101099995,-7.147636414999999,0.0,0.0,True,RG
-4.10107045,1.1397053266799992,25.097563036580006,-2.3752524266800004,-7.1477361243000015,0.0,0.0,True,RG
-4.1018335006,1.1396642574799996,25.097346373179995,-2.375294845410001,-7.1478358339999994,0.0,0.0,True,RG
-4.1025965492,1.1396231863800004,25.097129704080004,-2.3753372652099998,-7.147935543599999,0.0,0.0,True,RG
-4.1033595959,1.1395821135800002,25.096913028979998,-2.3753796849700004,-7.148035253099999,0.0,0.0,True,RG
-4.1041226406,1.13954104008,25.09669634908,-2.3754221057900002,-7.1481349627,0.0,0.0,True,RG
-4.1048856835,1.1394999636799985,25.096479663179995,-2.3754645286699994,-7.148234672299999,0.0,0.0,True,RG
-4.1056487244,1.1394588864800013,25.09626297148,-2.375506951620001,-7.1483343819,0.0,0.0,True,RG
-4.1064117633,1.1394178074799997,25.09604627378,-2.3755493747300007,-7.1484340916,0.0,0.0,True,RG
-4.1071748004,1.1393767266800003,25.09582957028,-2.3755917996900004,-7.1485338013,0.0,0.0,True,RG
-4.1079378355,1.1393356439799998,25.09561286177999,-2.375634225920001,-7.1486335112,0.0,0.0,True,RG
-4.1087008687,1.1392945597800002,25.09539614758,-2.375676652020001,-7.1487332208000005,0.0,0.0,True,RG
-4.1094638999,1.1392534735799993,25.095179427279998,-2.3757190802699997,-7.148832930699999,0.0,0.0,True,RG
-4.1102269293,1.1392123866799995,25.094962701279993,-2.37576150859,-7.1489326405,0.0,0.0,True,RG
-4.1109899566,1.1391712969799992,25.094745969279995,-2.3758039377700007,-7.149032350400001,0.0,0.0,True,RG
-4.1117529821,1.1391302064799995,25.094529232379998,-2.3758463683099995,-7.149132060200001,0.0,0.0,True,RG
-4.1125160057,1.13908911418,25.094312489679997,-2.3758887986100006,-7.1492317701,0.0,0.0,True,RG
-4.1132790273,1.139048019979999,25.09409573998,-2.37593123108,-7.149331480100001,0.0,0.0,True,RG
-4.114042047,1.139006924179999,25.093878986480004,-2.375973664599999,-7.14943119,0.0,0.0,True,RG
-4.1148050647,1.1389658265799996,25.093662226079996,-2.3760160981900014,-7.1495309,0.0,0.0,True,RG
-4.1155680805,1.1389247270799991,25.093445459679998,-2.3760585329400006,-7.14963061,0.0,0.0,True,RG
-4.1163310944,1.138883626780001,25.093228688379998,-2.3761009685600007,-7.149730320100001,0.0,0.0,True,RG
-4.1170941064,1.1388425236800002,25.093011911379996,-2.376143405330001,-7.1498300302,0.0,0.0,True,RG
-4.1178571164,1.138801419880001,25.09279512838,-2.3761858431699996,-7.1499297402,0.0,0.0,True,RG
-4.1186201245,1.138760314279999,25.092578339479996,-2.3762282819699996,-7.1500294504,0.0,0.0,True,RG
-4.1193831307,1.1387192067799994,25.09236154568,-2.37627072083,-7.150129160600001,0.0,0.0,True,RG
-4.1201461349,1.1386780975799995,25.092144745080002,-2.3763131616499997,-7.1502288706999995,0.0,0.0,True,RG
-4.1209091372,1.1386369866800004,25.09192793958,-2.37635560273,-7.1503285808,0.0,0.0,True,RG
-4.1216721376,1.1385958738799984,25.091711128179995,-2.3763980447799993,-7.1504282911,0.0,0.0,True,RG
-4.122435136,1.1385547602800008,25.091494311779996,-2.376440487990001,-7.150528001500001,0.0,0.0,True,RG
-4.1231981325,1.1385136438800003,25.09127748858,-2.37648293206,-7.150627711599999,0.0,0.0,True,RG
-4.1239611271,1.1384725267799995,25.091060659380002,-2.37652537719,-7.150727422100001,0.0,0.0,True,RG
-4.1247241198,1.1384314078800004,25.090843825379995,-2.3765678233900003,-7.1508271324,0.0,0.0,True,RG
-4.1254871105,1.1383902859799993,25.090626985479993,-2.37661026974,-7.1509268427,0.0,0.0,True,RG
-4.1262500993,1.1383491633800005,25.09041013968,-2.3766527171600003,-7.1510265532999995,0.0,0.0,True,RG
-4.1270130861,1.138308040180001,25.090193289080005,-2.3766951664400007,-7.1511262635,0.0,0.0,True,RG
-4.127776071,1.1382669140799992,25.089976431480004,-2.376737615989999,-7.151225974,0.0,0.0,True,RG
-4.128539054,1.138225786180001,25.089759568979996,-2.37678006649,-7.1513256844,0.0,0.0,True,RG
-4.1293020351,1.1381846575799999,25.089542700779997,-2.3768225169600004,-7.151425394999999,0.0,0.0,True,RG
-4.1300650142,1.1381435260799992,25.08932582658,-2.3768649695799997,-7.1515251055,0.0,0.0,True,RG
-4.1308279914,1.1381023937800006,25.08910894638,-2.3769074232699996,-7.151624816099999,0.0,0.0,True,RG
-4.1315909666,1.1380612597799997,25.08889206048,-2.3769498770300004,-7.1517245267,0.0,0.0,True,RG
-4.13235394,1.1380201238800005,25.088675169479995,-2.37699233174,-7.1518242374000005,0.0,0.0,True,RG
-4.1331169114,1.13797898628,25.08845827278,-2.3770347885200005,-7.151923947999999,0.0,0.0,True,RG
-4.1338798808,1.1379378469799988,25.08824137008,-2.3770772453499998,-7.1520236585,0.0,0.0,True,RG
-4.1346428483,1.1378967056800007,25.08802446148,-2.3771197022500004,-7.152123369300002,0.0,0.0,True,RG
-4.1354058139,1.1378555636800007,25.08780754697999,-2.3771621613200002,-7.15222308,0.0,0.0,True,RG
-4.1361687776,1.1378144187799988,25.087590627679997,-2.3772046213399993,-7.1523227907999996,0.0,0.0,True,RG
-4.1369317393,1.1377732733799986,25.087373701479997,-2.3772470813299993,-7.152422501599999,0.0,0.0,True,RG
-4.1376946991,1.1377321259799997,25.087156770379995,-2.3772895433700003,-7.1525222124,0.0,0.0,True,RG
-4.1384576569,1.1376909768800008,25.08693983327999,-2.3773320055799996,-7.1526219232,0.0,0.0,True,RG
