,E3b,PV3b,SST3b,VIP3b,thalE,thalI
252,0.7861420588178014,2.160668234556738,0.5475508458522714,-1.0142904197443618,0.0,0.0
253,0.7861407539499288,2.160666281256079,0.5475515395328232,-1.0142924729842329,0.0,0.0
254,0.7861395008259462,2.160664405861528,0.5475522030526402,-1.0142944442293027,0.0,0.0
255,0.7861382974264646,2.1606626052968627,0.547552837765005,-1.014296336713013,0.0,0.0
256,0.7861371418097236,2.160660876606628,0.5475534449606815,-1.0142981535428146,0.0,0.0
257,0.7861360321086142,2.1606592169513563,0.5475540258708482,-1.0142998977050626,0.0,0.0
258,0.7861349665278206,2.1606576236029715,0.5475545816698979,-1.0143015720697175,0.0,0.0
259,0.7861339433410763,2.1606560939403936,0.5475551134781036,-1.0143031793948585,0.0,0.0
260,0.786132960888527,2.1606546254453223,0.5475556223641631,-1.0143047223310178,0.0,0.0
261,0.7861320175741964,2.1606532156981877,0.5475561093476224,-1.0143062034253454,0.0,0.0
262,0.7861311118635519,2.1606518623742685,0.5475565754011866,-1.0143076251256091,0.0,0.0
263,0.7861302422811651,2.1606505632399733,0.547557021452922,-1.0143089897840394,0.0,0.0
264,0.7861294074084617,2.160649316149259,0.5475574483883535,-1.01431029966102,0.0,0.0
265,0.7861286058815591,2.1606481190402107,0.5475578570524665,-1.0143115569286398,0.0,0.0
266,0.7861278363891866,2.160646969931743,0.5475582482516093,-1.0143127636741016,0.0,0.0
267,0.7861270976706878,2.1606458669204445,0.5475586227553093,-1.0143139219030015,0.0,0.0
268,0.7861263885140937,2.1606448081775405,0.5475589812980025,-1.0143150335424806,0.0,0.0
269,0.7861257077542767,2.160643791945982,0.54755932458068,-1.0143161004442551,0.0,0.0
270,0.7861250542711693,2.1606428165376492,0.5475596532724568,-1.0143171243875257,0.0,0.0
271,0.7861244269880523,2.1606418803306617,0.5475599680120666,-1.0143181070817815,0.0,0.0
272,0.7861238248699087,2.1606409817668,0.5475602694092847,-1.0143190501694894,0.0,0.0
273,0.7861232469218387,2.1606401193490257,0.5475605580462843,-1.0143199552286837,0.0,0.0
274,0.7861226921875346,2.1606392916390984,0.547560834478927,-1.0143208237754568,0.0,0.0
275,0.7861221597478141,2.160638497255291,0.547561099237992,-1.0143216572663505,0.0,0.0
276,0.7861216487192078,2.1606377348701873,0.5475613528303483,-1.014322457100659,0.0,0.0
277,0.7861211582526011,2.1606370032085698,0.5475615957400682,-1.0143232246226446,0.0,0.0
278,0.7861206875319249,2.1606363010453933,0.5475618284294909,-1.014323961123662,0.0,0.0
279,0.7861202357728982,2.160635627203826,0.5475620513402322,-1.0143246678442108,0.0,0.0
280,0.7861198022218165,2.1606349805533824,0.5475622648941485,-1.0143253459759016,0.0,0.0
281,0.7861193861543851,2.160634360008114,0.5475624694942538,-1.0143259966633518,0.0,0.0
282,0.7861189868745966,2.1606337645248805,0.5475626655255931,-1.0143266210060058,0.0,0.0
283,0.7861186037136514,2.160633193101684,0.5475628533560735,-1.0143272200598883,0.0,0.0
284,0.7861182360289167,2.160632644776064,0.5475630333372572,-1.0143277948392875,0.0,0.0
285,0.7861178832029263,2.160632118623565,0.547563205805115,-1.0143283463183788,0.0,0.0
286,0.7861175446424171,2.1606316137562507,0.5475633710807455,-1.0143288754327808,0.0,0.0
287,0.7861172197774013,2.1606311293212874,0.5475635294710589,-1.0143293830810554,0.0,0.0
288,0.7861169080602741,2.1606306644995694,0.5475636812694283,-1.0143298701261503,0.0,0.0
289,0.7861166089649538,2.1606302185044095,0.5475638267563113,-1.0143303373967871,0.0,0.0
290,0.7861163219860556,2.1606297905802743,0.5475639661998408,-1.014330785688791,0.0,0.0
291,0.7861160466380956,2.1606293800015672,0.5475640998563882,-1.0143312157663784,0.0,0.0
292,0.7861157824547234,2.160628986071461,0.5475642279710997,-1.0143316283633883,0.0,0.0
293,0.7861155289879858,2.1606286081207724,0.5475643507784078,-1.0143320241844682,0.0,0.0
294,0.7861152858076172,2.1606282455068864,0.5475644685025178,-1.0143324039062178,0.0,0.0
295,0.7861150525003557,2.160627897612713,0.5475645813578724,-1.0143327681782832,0.0,0.0
296,0.7861148286692863,2.160627563845689,0.5475646895495929,-1.0143331176244157,0.0,0.0
297,0.7861146139332078,2.1606272436368243,0.547564793273901,-1.0143334528434829,0.0,0.0
298,0.7861144079260252,2.1606269364397703,0.5475648927185197,-1.0143337744104484,0.0,0.0
299,0.7861142102961625,2.160626641729936,0.5475649880630569,-1.0143340828773066,0.0,0.0
300,0.7861140207059993,2.1606263590036376,0.5475650794793687,-1.0143343787739885,0.0,0.0
